x,y,inside_circle
-0.2701563428080209,0.811444863354186,1
0.6522557232409094,-0.6641024998372076,1
0.8491667124919444,-0.6444771962754305,0
-0.7760738801599554,0.9185427975975935,0
0.8718173767472672,-0.7366071777607985,0
0.8464682635645719,0.46350831806199455,1
0.6683140371868352,-0.5324154138775858,1
0.6412783950814418,-0.13973876969863785,1
-0.7527081792421768,0.5854369412906679,1
-0.8683089024427793,0.4920848146513386,1
0.08699397128278341,-0.8827498201252981,1
0.8697469321680942,-0.29841436969463686,1
-0.016381689080721573,-0.24896746812319637,1
0.3715096376776623,-0.5212747960106152,1
-0.37234189503448967,-0.565824667527199,1
0.1652893682718799,0.4476564524622668,1
0.6438987782881773,-0.6489503598993489,1
-0.14113439893150703,0.8808614556315331,1
0.8468510666429845,0.14892055759600487,1
-0.012901411641057736,-0.28492338033423037,1
-0.36831500962048724,-0.5768454626756421,1
0.7567353045212162,0.42856291744603503,1
0.5376551778343899,-0.2641440330016769,1
0.13623818440621638,0.32915657259293085,1
0.32432595390169294,-0.027519953711252265,1
-0.14924531667333873,-0.6230919900059075,1
0.3585165519369591,-0.8841451559726878,1
-0.9318340457031389,-0.43590876947463886,0
0.9408054986962868,-0.45749332023119194,0
-0.7617528485273901,-0.207640805957088,1
0.5976472102508195,-0.9009982053288759,0
-0.04170065145006907,-0.7968739955732862,1
-0.41318605428707955,-0.9499179903147721,0
-0.2614493715628605,0.7890982783210414,1
0.13021403539033938,-0.7324261791379021,1
0.24365320236456034,0.9235490349512214,1
-0.04352661828509685,-0.6646972387532797,1
-0.40104848651813896,0.9169900044215367,0
0.5964734391870901,0.17944626945742193,1
-0.5119531973893101,0.7489798912665664,1
0.8751349404766724,0.9539760456828952,0
-0.47521309061188743,-0.24610037281980546,1
0.9925759408436334,0.2362361620951745,0
-0.6035316609312069,0.285851937528107,1
-0.355054991329951,-0.31849165032104265,1
0.2898652055857307,0.30359240408189736,1
0.39758721588945356,-0.028396517221050743,1
0.8100380958287745,0.7936075468768617,0
0.5025686322050682,-0.7821010345507198,1
-0.44233380054503724,0.7732087901987099,1
0.6302424342470383,-0.377762217890933,1
0.5319628283246092,0.27563567602300454,1
-0.8410828959624577,0.7275444577158863,0
0.7604426503290342,0.35208523426589644,1
0.3487947791791719,-0.8496872983839827,1
-0.11030459633634071,0.25032746579314513,1
-0.01678300552286749,-0.0396405906321442,1
0.5380044052414492,0.27078364089889617,1
-0.996426647190576,0.14252696706101475,0
0.6546332954456369,-0.6884970156401691,1
0.6853890320849116,0.8106544664790014,0
0.1169383535592321,0.7729752635942255,1
-0.4783351538673035,0.9375245710152522,0
0.6695990142804995,0.8266425990193516,0
-0.7327750401085242,-0.6878838870894424,0
-0.9326158609100745,-0.03287683744851755,1
-0.6515303025395058,-0.4628700372394232,1
0.028270096390597077,0.24094931225811678,1
-0.623828706444695,-0.7230248032289526,1
-0.38251038779558355,-0.09533432287863963,1
-0.5450566136314954,-0.8814716767135904,0
-0.9230900610178641,-0.28994727728304315,1
0.4728550486964971,-0.8217008050254155,1
-0.27119476617586935,0.5686606799716909,1
0.7887935998009219,-0.5345804144909179,1
-0.04422027461546629,-0.6546453010975612,1
-0.6726432315183155,-0.8703844936600988,0
0.3704388228494673,-0.8717161614054207,1
0.03652091417836911,-0.9326246033225281,1
-0.7154658193628143,-0.31764047962101305,1
-0.34123508659312507,-0.25611206256457963,1
0.7893543354250583,-0.8400924131796195,0
-0.6760653178183824,-0.38259202815686777,1
-0.4674332093679783,-0.77712756302708,1
-0.6387300011617936,0.2057742345463276,1
0.9860896522587019,0.6891221625827915,0
-0.8941313434747695,0.2590056665009808,1
-0.9839960817097047,-0.6566389429653872,0
-0.49419372581685184,-0.25244283689605096,1
-0.23027859156732378,0.934269437612278,1
-0.17350741361346977,-0.018137921195607642,1
-0.9092484320214893,0.0737141254253213,1
-0.5779210139217423,-0.1433405860036432,1
0.6848941263444386,-0.6952581592237312,1
0.6635244872689665,0.29269951931234073,1
0.9047407182153409,-0.5898164660539145,0
0.2294343897590605,-0.018336177625511763,1
0.43943969539759054,-0.7055113883496262,1
-0.38459008256843585,0.9147788322538926,1
-0.39238714701958766,-0.6821334205549994,1
0.685987835348771,-0.07480631014791617,1
0.16596114705616993,0.7253933966768149,1
0.7773045409632244,0.9846981634321894,0
-0.7660729635762165,0.6983244550244116,0
-0.45721291689222876,0.3308948760370247,1
-0.12470026563568126,0.34433097556315917,1
0.9441764826753338,-0.6382762735645298,0
-0.05893068441667171,-0.8028915407173602,1
0.5677384540316013,0.9107358376663786,0
0.25786379046529984,-0.5609856892770668,1
-0.7740061368561744,0.3984050272092612,1
0.9372272965266222,0.9485574537819643,0
0.30310151586574396,-0.9529597999837944,0
0.5936181029379721,0.31800318141589745,1
-0.49723817384700997,-0.08947709228695655,1
-0.4397321601580255,-0.5193413543779735,1
0.4010480168280608,-0.2860959511470249,1
0.8795367256644897,-0.4575979894568043,1
-0.28055955746920813,0.1258161756476477,1
-0.014204470244178369,-0.980599297627984,1
-0.6989248750066961,-0.5589283810947829,1
0.5703327638223181,0.652223203887929,1
0.026366634783538068,-0.3425415339743412,1
0.964543086806551,0.13155797945929804,1
0.010555933746025259,0.3160275862066153,1
-0.9884296701374391,-0.6073500808194312,0
-0.40880783730403025,0.8361030153636497,1
-0.9220878287770313,-0.7608949167821468,0
-0.16077577425608736,0.026894818217276573,1
-0.27605827617910794,-0.7175858193906413,1
-0.20854302079058584,0.15106302456235787,1
-0.7548628795219823,0.9691835625654233,0
-0.8944884656948646,0.9034623850171997,0
0.6412410598572054,-0.0004994257510657629,1
0.6069323548843395,0.7835782281438655,1
0.4281924765113343,-0.023296092876258223,1
-0.06467247142682364,-0.13713934341683642,1
-0.14233205652133774,0.7327447773363007,1
0.48633859120943024,0.9712675368898467,0
-0.09552653280425005,-0.849692799815565,1
-0.9287909277135238,0.10430773974360408,1
0.24971659367816468,0.9266708362297851,1
-0.5849505495186234,0.15495504996543263,1
0.9899109416000749,-0.6830443702028608,0
0.0280817370356905,-0.4753576278718359,1
0.7996683849853561,0.4562640168844243,1
-0.9513005195267696,-0.10336788083019632,1
-0.931330292055971,0.2717572087887721,1
-0.42324168190595945,-0.3845852899080051,1
-0.5629847971009136,-0.7669830210957507,1
-0.6710846699668107,-0.9493237204529765,0
0.10764252028449128,-0.1393629936113896,1
-0.3600486476030811,-0.3168975118171069,1
0.058561244532472134,-0.42714419399186854,1
-0.4337640790695483,0.09223160680367415,1
-0.12888624638423507,0.9450666057398194,1
-0.2513847799118236,-0.12163968448628437,1
0.1543961293696554,0.6421072855782393,1
0.9479485809992321,-0.5587855797875643,0
0.5993666407878742,-0.7162604543325966,1
0.747622109325139,-0.7582200761324174,0
-0.07081593127065533,0.9910250396705886,1
0.6116955069370662,-0.607841349239403,1
-0.07428961860346428,0.2634398768475834,1
0.786655175167138,-0.368687877103657,1
-0.01773159765823218,-0.5036075974778758,1
-0.9550339211455885,-0.6856117530956287,0
0.1504181267269189,0.3498238665643163,1
0.1386895450821528,-0.5758999901756081,1
-0.3034142635716697,-0.8325644029708741,1
0.9052981680414327,0.6761164803976272,0
-0.8620270470823266,0.511901129088453,0
-0.9171782868906404,0.8817343198181111,0
0.8923836821205906,0.6083574712373236,0
-0.6534850962635281,-0.8000068713276791,0
0.8059214467266862,0.3514525407480311,1
-0.5321292881504835,-0.10083905235373813,1
-0.4982486412352445,-0.4995373656037876,1
-0.4392815732205009,-0.3078678865251985,1
0.36121563011896707,-0.7394556891071105,1
-0.3313828942875854,-0.9248557915923084,1
-0.23708000824596565,-0.6778600154778633,1
-0.06418515148586157,0.14610006901868955,1
-0.25159474087867295,-0.14930901781549943,1
0.0063992303308673115,0.8240616522505253,1
0.7382154034351618,0.30063746436882943,1
-0.3278823701568945,0.012725960867143282,1
-0.22820936161432148,-0.09081268959877997,1
0.20781106371148828,-0.13402528369781086,1
0.6956573938442345,-0.26660133984714496,1
-0.7740826095971665,-0.6415795508316458,0
-0.217354034429605,0.5041981457993592,1
0.1372645204454448,0.7704376542946563,1
-0.674854487961241,0.4702464121980343,1
0.2329238958816644,0.14010626801049253,1
0.520282251949622,0.8697910181187276,0
0.45697221992007275,0.03486881862184488,1
-0.7511465554236494,-0.9275822839148857,0
-0.6753155819524226,0.33894446583933835,1
-0.26979943329752465,-0.6430138294350063,1
0.3911254633629615,0.9590037851387563,0
-0.6485905416719904,0.6749663886884705,1
-0.8158692957926141,-0.5405432554684984,1
-0.1539051299414098,-0.3463816476500101,1
-0.7758813281201573,-0.789939748551832,0
-0.5997701530598318,0.3249048155366405,1
-0.0985886527181512,0.6781396381090141,1
0.9660348796797134,0.03136919441217656,1
-0.44177431279133184,-0.5636234742502555,1
0.8580199624090157,-0.871649019080013,0
0.33642072541764256,0.7042557287095632,1
-0.8073485529588491,-0.5049471868934752,1
-0.08527716357832493,-0.6290745599402279,1
0.10862027524669005,0.8809171814017303,1
-0.6329842947908308,0.832386969155138,0
0.11654742231833737,0.14066619796185043,1
-0.10740608894525017,-0.09542792136053646,1
-0.38228055793818516,-0.3091726368743597,1
0.3374993784344469,0.8458587256438208,1
0.33150751291963365,0.020221185235394623,1
-0.3441848316110838,0.7961877842020848,1
0.19193845304241886,-0.4311722396572941,1
-0.5107289523050818,0.07926678513642438,1
-0.695247061294203,-0.37582275075042193,1
-0.884825477318623,-0.1753930282945817,1
0.3761441404877892,0.6677850500011551,1
0.968366510864743,0.36020729264517115,0
0.8909505899430294,0.6899235832942459,0
0.29211595024280523,-0.001378207124236308,1
0.0438645082414959,-0.24625710416777147,1
-0.04237269484751294,0.9897557363282037,1
0.5250704915649234,-0.9078114958100925,0
0.6676599852224419,0.15508956542434005,1
0.5119785250236635,0.30628216360724436,1
0.3251618844725914,-0.5869043309866337,1
0.5120456957005357,-0.9385325795051878,0
-0.09771560070753749,0.15137616519800678,1
0.3732358383470087,0.5321364252732852,1
0.21202173360633103,-0.6160829548828692,1
0.7157100445667297,0.43265605666713225,1
0.12193784625977178,-0.1387191380186803,1
0.31024094967961746,-0.06834727740900526,1
-0.2821525920779415,-0.15720804085021256,1
-0.7906841655976544,-0.248635470452381,1
-0.544347532355407,0.631391985965863,1
-0.006995009817063469,0.9903506892753924,1
-0.9374250325580826,0.7078771800439554,0
-0.9325796589857465,0.7447695568507147,0
-0.8038153963710502,0.9908796028809899,0
-0.7927288133811181,-0.5017639352679779,1
-0.37204558569930035,-0.8846097406245677,1
-0.6437449651636986,0.2873505412849804,1
0.6849628326400521,-0.8150005306053423,0
0.00808216798538619,-0.7938589066869091,1
0.499714748035724,0.6806981847412614,1
-0.16886685658761325,0.4100960727080101,1
-0.34614345643058386,-0.6877138160312763,1
-0.5685564165787842,0.45878886112769357,1
0.7194738791041644,-0.2644672945819728,1
0.8362450219749271,-0.32586422842170637,1
0.446756630441943,0.7510213178902956,1
0.803669831513897,-0.2423074549653681,1
0.21022228271210852,0.6502727782965996,1
-0.5893660232645164,0.5795514294198627,1
0.09237688832860158,0.6467161355014575,1
0.4207400860477717,-0.9047769236590282,1
0.3224954259912758,-0.0728418232558643,1
-0.5876305097688423,0.0994046686851473,1
-0.6686637151103059,-0.2393216480382201,1
-0.3150576969117902,-0.4055455088709594,1
0.27127146950603165,-0.7322168805738285,1
-0.7626293197313081,-0.6936702612742993,0
0.9646169564829115,-0.3154658553523908,0
-0.9947168870841139,0.3091687631561111,0
0.7729478849327214,-0.12964460016949397,1
0.2948072928739329,0.9338294512411138,1
-0.8567247253914023,0.03012815522012957,1
0.28694709260155493,-0.8720049622101715,1
0.37163690575867414,0.0038397678184058925,1
-0.1990596808514391,-0.23740208709691402,1
-0.8287963651631292,-0.7431303860945562,0
-0.0005098479874567907,-0.07471356274503904,1
-0.051989881102059154,-0.6966457471160084,1
0.3990638954107213,-0.7967754021262454,1
0.6945515540894098,0.2874335427555328,1
0.1986447352065277,0.5843808334981913,1
-0.7074859381394283,-0.6975203933713552,1
0.9452590088221657,-0.24356453008392975,1
-0.9163120973294223,0.8235480870445147,0
-0.010430703083265325,-0.1314686511290657,1
0.24839327382487308,0.511843897777484,1
-0.27110095935798095,-0.09086004885374632,1
-0.5966002738635314,0.3571771457863113,1
0.38571071019769687,-0.06159271623165652,1
0.6293693266682823,-0.0836994249802987,1
0.13703062816336176,0.7065563043379717,1
-0.22731541166963565,-0.5617849301710447,1
0.4600514271320997,0.9340977200574867,0
-0.4643153973610952,0.714588830551399,1
-0.7299064945208782,0.6563169372595683,1
0.4929932036226641,-0.21619899134168308,1
0.3031919610086129,-0.08072673928660667,1
0.5805775109301434,0.658577066231369,1
0.79526436791774,0.2907742362065311,1
-0.3064073719860696,0.15744437220982732,1
0.4650011016661826,-0.4862490333679337,1
0.19652053655303758,-0.34437525706716166,1
0.01835472010999606,0.14236607202145968,1
0.2543215173717903,-0.08351938442177298,1
-0.402327196460037,0.08007876667568459,1
-0.9787030153938252,0.007390700411827655,1
-0.12488484800762945,-0.5677449574930282,1
-0.5167471666730408,0.9004153403721338,0
0.20413850836629277,0.5229463933667098,1
-0.3622471822890183,-0.0050412204326013565,1
-0.35198601336610635,0.3258213982988549,1
0.510000663599733,-0.42307806008009585,1
0.9824674204517376,-0.8989356506823953,0
-0.6690677011198156,-0.22184878563422306,1
-0.5744832625901821,-0.5246371315592631,1
0.38680055954578196,0.9227479855669687,0
-0.9139344512039467,0.20240508310184668,1
-0.1597923682714253,-0.6404642101542963,1
0.47413140100289786,0.29693050172450053,1
-0.8689269536570297,0.6890430700225352,0
-0.978964122437838,0.31585226674270284,0
0.9600911399520133,0.7463868258464774,0
-0.5195243638434479,-0.2600852730047343,1
-0.08088403950210798,0.3315835476745739,1
-0.4691166354105287,-0.5181122745215616,1
0.3649002098363936,-0.9325595070241057,0
-0.9020791897855547,0.0225047203926112,1
0.662512385270545,-0.7637771255478929,0
-0.10151949835257068,-0.12252839721038455,1
-0.6741734563293076,-0.7532488612531443,0
-0.3622999182564046,-0.79318990484489,1
0.07588838314411483,0.6915127160051375,1
-0.5709235727363189,0.4110364916542093,1
-0.24811661958789744,-0.5440557452250538,1
0.9893087386880852,0.5368644326320675,0
0.1012388702285647,0.638094898123388,1
0.879948209301598,0.3068200081304382,1
0.6818379733346722,0.3405205762934451,1
0.8656497577873565,-0.8443410150177038,0
-0.37267480301593636,0.3875023411499723,1
-0.022541690710169426,-0.11940217966093769,1
0.5248056521119824,0.34749717978279016,1
0.30876715517820674,0.18887567853280207,1
-0.24940889711363545,0.7728394043928568,1
0.5691437977531637,0.30335162237704827,1
0.6332643362161503,0.47340288650298046,1
-0.3216991008587422,-0.0130565557931277,1
-0.7820100672626358,0.48995787058505824,1
-0.11061827849230865,-0.19649514207245433,1
0.8842065620105943,0.9577985879271433,0
0.8786463969616893,-0.8714429662364973,0
-0.8644578635697671,-0.26671353309861767,1
-0.42335062145883673,-0.10301207959914671,1
0.07306711560858647,-0.8766912170093877,1
0.4510176733469149,-0.19741336779501273,1
0.8119658511079166,0.6873058159300138,0
-0.09306760538372183,-0.4979409255455931,1
0.3200962528881448,0.7955665694836562,1
0.332642471094569,-0.7961721664656023,1
-0.4768674918437703,0.6356646454720776,1
0.14329988463029353,0.9138513719444823,1
-0.01786615106195355,0.4363158302610104,1
-0.6566163064456216,0.34673833142710775,1
-0.6402613161165933,-0.6134180616901996,1
0.6998469954847322,-0.42938879296310595,1
-0.20556039154422545,-0.32738433172809844,1
-0.13438762291568862,0.8671740875471183,1
-0.9588847392831594,0.46525205982803297,0
0.062736899407001,-0.3733428859949188,1
0.16866595576633392,-0.17576368447946455,1
0.37266419389300154,0.6722887129150585,1
-0.03368286385824626,0.3534867672611044,1
-0.5375140798477325,-0.6307648025288428,1
-0.4290918281623546,-0.5506746071991206,1
-0.19514443606763732,-0.8087784503910689,1
0.06643221547974787,-0.5797140176768776,1
-0.4375404044714055,0.8009936961836033,1
0.39540846166605026,-0.4860931343063679,1
-0.6553110035465255,-0.7408422208578416,1
0.3630747794171496,0.7120837982584971,1
-0.25664606035219095,0.15330871699391402,1
-0.0730152399646049,0.47569499844670093,1
-0.535612366304995,0.6886764958447991,1
-0.7171848810985195,0.3852088291122895,1
0.2727062583452262,-0.9669286839911084,0
-0.24455605493427757,0.8108691100898777,1
0.12171135428478386,0.39663240471736194,1
0.2781749727989038,-0.04003895721722106,1
0.41396355506546123,0.1202169389854375,1
0.95487186082611,0.49070540211987024,0
0.9272378434906428,0.0674931985042675,1
-0.7325758216374889,-0.16733682920555193,1
-0.09713383678245702,0.17752440068603415,1
0.06120462637974122,0.053341161573608575,1
-0.02088009149354808,0.412841608519219,1
0.6276542763897786,0.3481056995803229,1
-0.3271197450629941,0.20126459778924222,1
0.5283960965545305,0.47496775283327985,1
-0.8983225025586639,-0.8799334307978899,0
0.5359519709905363,-0.8413036498547415,1
-0.07806216584129921,-0.9800160532273645,1
0.3036795749500225,0.6990462281112604,1
0.6451260212490242,0.05020055097254561,1
-0.6887943751122121,-0.3094872393499615,1
0.2277239673233622,0.10837867281994562,1
0.27043950909836756,0.49919776652401504,1
0.4803540666546664,0.5360101830093498,1
-0.18453351428330733,-0.9865730902496377,0
0.8658237888418707,-0.4970969676530814,1
0.29322826535836644,0.6390070559748815,1
0.7892368537709733,-0.28833917204259096,1
-0.051328324777173195,0.931491292070382,1
0.005281232525240043,0.6799230310403246,1
0.1450538505586887,-0.9791429744910223,1
0.5739216483025114,0.2554988957215565,1
-0.506754960560738,-0.5091279752037738,1
-0.48021364181081383,0.6082613528240166,1
0.7720999166497462,0.686939996766722,0
-0.8288990510102903,0.34912711696012777,1
0.5028197361275735,0.7794200595959526,1
-0.13405787533791091,0.2438899231776197,1
0.39333361190847715,0.2537940845520743,1
-0.533002105916748,0.5259074479741659,1
0.27851837457311146,-0.005038440682367584,1
0.22633462068209353,0.15060654342344448,1
-0.6720229175084071,-0.6331349528083117,1
-0.10397286433439268,-0.38640447768325914,1
0.5810170798218777,-0.10098397883607779,1
-0.7754141907740166,0.1850368711413799,1
0.5628728989736644,-0.6120550513637009,1
-0.8244512160392903,-0.8254293043771821,0
0.7757752847440542,-0.5061143661540248,1
-0.6343033258196553,-0.8819872265007158,0
-0.6601110253457403,-0.15391211113409775,1
0.4806587718483837,-0.23921077376447974,1
0.7277908754168214,-0.264514671961368,1
0.7583750277103083,-0.0919775953556119,1
0.6073308601610061,-0.36622486688224254,1
-0.24315941055232804,-0.5391236415858911,1
0.540510684590634,0.8391750231349402,1
0.2877362423279579,-0.6632848066907635,1
0.5685104265149048,0.5639296699470269,1
-0.36687184570959586,-0.8205093509885957,1
0.9159074687706272,-0.26931305522725446,1
0.1931700157546825,0.5881081255237648,1
0.13797750186186652,0.9931913834405199,0
-0.2553738129556853,0.06545420866383167,1
0.7570548471542571,0.7975562395356852,0
-0.3474469882678781,0.9846689310238568,0
-0.6883812139020928,-0.5957700453990162,1
0.5685871843445987,0.7901679704731852,1
0.7764964980639777,0.19318285804587942,1
0.876571236831313,-0.9239091009659026,0
-0.5185854551228608,0.155691587793658,1
-0.42100512730992157,-0.00019330288431240739,1
-0.020718775366511677,0.2760968470695411,1
0.5331412849943158,-0.176890830840307,1
0.3378299959597044,0.8706811127336251,1
0.20889759934454455,-0.5283259636428033,1
0.7106510123525722,0.00155040217453295,1
-0.13915294008708612,-0.8509057216728702,1
-0.7117374117626742,-0.6584024161089188,1
0.719365924592031,-0.5991463701395412,1
0.9120152893719566,-0.391127531198628,1
-0.25187120981944955,-0.1292288474236012,1
-0.2452490052824856,-0.7602946552745122,1
-0.5642935931370996,0.9518610973898483,0
-0.9138136785895405,-0.43763302160365547,0
0.7007672922124604,0.1883153374961406,1
-0.20964752996084424,-0.9249989375035594,1
0.8121901157452407,-0.37791905078619603,1
0.9970735837674474,-0.6579553137982468,0
0.028972355463348753,-0.4806662090364633,1
-0.16116403605845053,-0.4097935773455743,1
0.2998056838265464,-0.63984294632546,1
-0.3188494174970762,-0.009817331227763848,1
0.23264693988226703,0.05278731218077248,1
-0.473773453942268,-0.300066872648574,1
0.5105514663172814,-0.781821999951342,1
-0.7727908974442739,0.7816084303641624,0
0.23018265820382666,0.7227954966179582,1
0.9058882340788137,-0.024851562963130958,1
0.07799360432213498,0.10401478757011362,1
-0.560585578014779,-0.0945040863558384,1
0.410463859709137,0.07881945616286212,1
-0.16441763627088823,-0.6658278085082812,1
-0.518020630772007,0.07110425631268757,1
-0.5478378393387777,-0.1875676886053379,1
-0.008373548987207213,-0.4438618486883845,1
-0.42039569862221393,0.7424153316289044,1
0.4630335023958423,-0.15799013518261185,1
-0.5009278015882883,-0.7427523290665661,1
0.7995603057902527,0.981026033222298,0
0.7415957604644854,-0.5206555519365506,1
-0.16155490812022322,0.48435133039687805,1
0.5351868039496259,0.5256386610779715,1
0.04460375435954789,0.4623518199508021,1
0.8294875828371968,0.2544383041605487,1
0.7798673183097549,0.48071793987586564,1
0.9622419488367302,-0.39320980765426805,0
0.6886449022977148,0.4609590870444704,1
-0.08214981438958602,0.8915142390972195,1
0.5062292011031801,0.995451019673832,0
-0.299774656021792,0.16512933351360126,1
0.9121076030605202,0.04812192766738299,1
0.3635168119415524,0.9642160961122184,0
0.7381023425697717,0.238885663538964,1
-0.3375347511524265,-0.315584538077321,1
0.8304254763697152,-0.40687654753444247,1
-0.04147980405746754,-0.007503754626116077,1
-0.540702539890733,-0.09653534890035309,1
-0.7462428979150799,0.6101154538950031,1
0.3093309487770861,-0.7027744885825131,1
-0.06029727156038889,0.34404554638932905,1
-0.9537752350164537,0.6094986081347029,0
-0.8379832197488251,-0.7019441013031849,0
0.5412002448390338,0.8447221515047378,0
-0.6007930944564492,0.116416219235292,1
0.688696416531829,-0.14886889257887215,1
-0.9830974119636331,-0.45602933469821183,0
0.22728254981821738,-0.8248089442624662,1
0.3879850994563352,-0.5000390775146448,1
-0.3642739941854647,-0.6753991936968045,1
0.08325647853522322,0.6768999805625935,1
0.5508127120137345,-0.21546658783507033,1
0.25228192949052297,0.40523996377283633,1
0.28261938422228794,0.5400310924259639,1
-0.016367633356808797,-0.8008916216221762,1
0.20316856334776534,0.3455127781770113,1
0.607217798056563,0.4886687676567436,1
-0.21446578804465566,0.598974932243252,1
0.7546616925735594,-0.03904322225786405,1
0.059679278389358936,-0.6919747180700035,1
0.659959236762439,-0.4922244474968269,1
-0.48632320196654777,0.7255513363612742,1
-0.9606226923919914,0.44090000741348234,0
0.20271582017981982,-0.313728664769533,1
-0.4428500439128007,0.03423873926367493,1
0.49576201294128763,0.135961853853386,1
0.4096268568372614,0.674319425748775,1
0.6846080696145174,-0.2626329508576384,1
0.8650137859886695,-0.29010414030108866,1
-0.1329145405318708,0.34940815101413714,1
0.21760678802824174,-0.570259760422235,1
-0.6765036166907055,-0.31332943412516867,1
0.6606605348724341,-0.14707420555077255,1
-0.07752043618296622,-0.7141314862674693,1
0.38776960069490474,-0.18371689568421878,1
-0.9815749120658963,-0.42961327814118766,0
-0.6312473425093186,-0.5278787303024013,1
-0.8641771086062224,0.3149080506511339,1
-0.6885948513897322,0.06281894169870816,1
-0.6473685704368373,-0.37482415290101767,1
-0.3538940414746192,-0.2415501399379929,1
0.3047696082426883,0.005730184738183874,1
0.4843247628821561,-0.14298582345879263,1
-0.5779688635845077,-0.4324198013998055,1
-0.728755076385496,0.5172644025050814,1
-0.6377741943976654,0.8657405414282815,0
0.39929695701413226,0.41586729620075613,1
-0.32329280606841015,-0.32266457463615295,1
0.5821401439501059,0.21897990945070922,1
0.2657902803479655,-0.4744440371183256,1
0.18302299716343584,0.2450517093596727,1
0.028308252071259643,-0.5741592686172923,1
0.2620719021869087,0.9579759395382055,1
0.7128186107967205,-0.5959432909101956,1
-0.7132992980125732,-0.0872131596262089,1
0.456247096892789,0.006944998286859239,1
-0.35858688896942126,0.4355702389337426,1
0.041204486146456,-0.5488850247973287,1
-0.4625562458768755,-0.12314786300038816,1
0.471241363264604,0.34095735457947507,1
0.587717433937462,-0.5398396949626512,1
0.20618406037443293,-0.8866483709331845,1
-0.7887232979176857,-0.48707279214242916,1
0.3687304737150776,0.6960875533635913,1
0.32592850653215133,0.8364143173412735,1
0.35882294280108384,-0.360113775272074,1
0.2807657059430355,0.2961289764339281,1
-0.896122869820049,-0.7157801338187044,0
0.5471874041076898,-0.20612772222749798,1
-0.10564773534462923,0.682796432658592,1
0.6339273057354147,0.6237636643139945,1
-0.7259727823300346,-0.4066975786791449,1
-0.13237002432786382,-0.3259388024283507,1
-0.9066869038639134,-0.059854995948180445,1
0.48925324536876835,-0.6753111687512492,1
0.27101758330938686,-0.1453803815324073,1
0.07440604387994276,-0.2331140727474259,1
-0.8099504817153595,-0.49250893188462275,1
-0.9787741249316415,-0.2237409359390179,0
-0.8634280207406315,-0.574356210211922,0
0.20527077705668684,-0.3952688644388187,1
0.549146710258898,0.2850022438615627,1
-0.36943429829597507,-0.8145943014495707,1
-0.2967477921467705,0.9380066781102705,1
